# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()
3.17221764527534e-09	0.7988492	0.4501931	-0.00898538	0.8011497	0.44807976	-0.0121067595	0.7965487	0.4523065	-0.0058640004
3.1730344469111508e-09	0.781241	0.47552618	-0.030907411	0.7833623	0.47411856	-0.03433602	0.7791196	0.47693387	-0.0274788
3.1746767560922248e-09	0.73768806	0.53483135	-0.064000696	0.7391717	0.53494424	-0.06780479	0.73620445	0.5347184	-0.060196597
3.175511441281148e-09	0.7121812	0.56775504	-0.074461296	0.7131866	0.5686302	-0.07831727	0.7111756	0.56687987	-0.07060532
3.1763638029964696e-09	0.6843902	0.60217494	-0.08037904	0.68480605	0.60377663	-0.08418577	0.68397427	0.6005732	-0.076572314
3.17720254467995e-09	0.65581137	0.63595235	-0.08138632	0.65556264	0.6381878	-0.085044146	0.65606004	0.63371694	-0.0777285
3.1780378966551174e-09	0.6266585	0.6686387	-0.07764069	0.6256887	0.67140114	-0.08105552	0.62762827	0.66587627	-0.07422585
3.179721023297029e-09	0.5682091	0.7283085	-0.056266464	0.5657345	0.73176444	-0.05894009	0.57068366	0.72485244	-0.05359284
3.18056723224461e-09	0.5403045	0.75368327	-0.039101303	0.53712	0.7573012	-0.041300017	0.5434889	0.75006527	-0.0369026
3.1814161861875284e-09	0.5142703	0.7751795	-0.01811772	0.5104536	0.7788508	-0.019790534	0.5180871	0.7715082	-0.016444903
3.1822651183832236e-09	0.49093962	0.79222214	0.006099207	0.48660177	0.79585904	0.004986967	0.49527755	0.7885851	0.0072114477
3.183103675283857e-09	0.4712368	0.8043562	0.032594543	0.46651673	0.80789775	0.03205655	0.47595692	0.8008145	0.033132546
3.1847819491722007e-09	0.4440958	0.81410486	0.09065996	0.43905696	0.8173609	0.09128625	0.44913474	0.8108489	0.090033665
3.1856261942699817e-09	0.43748203	0.8118175	0.121012114	0.43251276	0.8149134	0.1222118	0.4424513	0.8087219	0.119812414
3.186474410849681e-09	0.435881	0.80499107	0.15133734	0.43112835	0.8079227	0.15309283	0.44063368	0.80205935	0.14958182
3.1873242787647767e-09	0.4393552	0.7939648	0.1808725	0.43495402	0.7967259	0.18315563	0.44375628	0.7912038	0.17858936
3.188176368333603e-09	0.44778198	0.7791309	0.20899263	0.4438513	0.7817047	0.21176617	0.45171255	0.77655697	0.20621908
3.1890215252060196e-09	0.460728	0.76113206	0.23482916	0.45736122	0.7634906	0.23804155	0.4640947	0.7587735	0.23161674
3.1907060477285075e-09	0.49841633	0.7173234	0.2782218	0.49637485	0.71910435	0.28213018	0.50045764	0.71554244	0.27431327
3.1915434233378924e-09	0.521983	0.6925111	0.29493725	0.520654	0.6939038	0.29908592	0.52331203	0.69111836	0.29078862
3.192385177669254e-09	0.5481085	0.66613066	0.308034	0.5475002	0.66705203	0.31234273	0.54871684	0.6652094	0.30372518
3.1932226187945145e-09	0.57588434	0.63889366	0.31711975	0.575975	0.6392616	0.3215002	0.57579374	0.6385257	0.31273934
3.1940400259561326e-09	0.60408145	0.6117766	0.3220183	0.6048175	0.6115259	0.32637882	0.6033453	0.6120273	0.31765774
3.1956541637883645e-09	0.6604627	0.5583408	0.3198483	0.6623064	0.5566867	0.32389414	0.6586188	0.5599948	0.31580243
3.1964704191900397e-09	0.6880917	0.53224736	0.31278777	0.6903904	0.52983254	0.3165326	0.68579304	0.53466225	0.30904293
3.1972943001695186e-09	0.7145472	0.50716865	0.30175072	0.71722686	0.50398904	0.30509746	0.71186745	0.51034826	0.29840392
3.1981159152776087e-09	0.73890024	0.48390856	0.2870524	0.7418829	0.4800028	0.2899135	0.73591745	0.48781434	0.28419125
3.1997924844991173e-09	0.78009546	0.44391146	0.24697688	0.78348595	0.43878213	0.24861117	0.77670497	0.44904074	0.24534261
3.2006475186590515e-09	0.79578793	0.42839423	0.22223082	0.79929966	0.42284352	0.22314525	0.7922762	0.433945	0.22131638
3.2014895675023987e-09	0.8073143	0.41695195	0.19572294	0.8109039	0.41115665	0.19588898	0.8037246	0.4227473	0.1955569
3.202314423546935e-09	0.81468236	0.4098093	0.16826873	0.81831723	0.40395507	0.16768223	0.8110477	0.41566357	0.16885522
3.203128545905489e-09	0.8181287	0.40698034	0.14030734	0.8217818	0.4012506	0.13897802	0.81447524	0.41271004	0.14163664
3.2047565103656667e-09	0.814042	0.4144637	0.08420353	0.8176454	0.40951353	0.08146291	0.8104385	0.4194139	0.08694417
3.2055841662476905e-09	0.806769	0.42496896	0.056819238	0.8102845	0.42066002	0.053435177	0.80325335	0.4292779	0.06020329
3.2064272231793656e-09	0.7961487	0.4400801	0.030555105	0.79951113	0.43656486	0.026590053	0.7927863	0.44359547	0.034520157
3.2072630104448837e-09	0.7827542	0.45912272	0.0067315525	0.7858829	0.45650578	0.002280098	0.77962554	0.4617397	0.011183007
3.208088626680266e-09	0.7670516	0.4814763	-0.014115426	0.76985204	0.47982416	-0.018946268	0.7642511	0.48312855	-0.009284586
3.2097448673280744e-09	0.72938365	0.5348166	-0.046143603	0.73118514	0.53519213	-0.051388897	0.72758234	0.5344411	-0.040898316
3.210582847941466e-09	0.70776194	0.56486475	-0.05667212	0.7088776	0.5662377	-0.06193594	0.7066463	0.56349176	-0.0514083
3.211407534449375e-09	0.6851505	0.5955113	-0.06298663	0.6854831	0.5977982	-0.068139926	0.68481797	0.5932242	-0.057833336
3.212224198103167e-09	0.6617156	0.62616205	-0.06515366	0.6611861	0.62925637	-0.070074484	0.6622451	0.6230678	-0.060232837
3.2130434270787795e-09	0.6374509	0.6564297	-0.063204125	0.6359977	0.66021	-0.0677755	0.63890404	0.6526495	-0.05863273
3.2146748325849856e-09	0.588285	0.7121208	-0.04733532	0.58496153	0.7168363	-0.050906688	0.59160846	0.70740527	-0.043763958
3.215498081188451e-09	0.56394464	0.7363814	-0.033663537	0.55974543	0.7413434	-0.03660422	0.56814396	0.7314194	-0.030722851
3.2163363538916872e-09	0.5402372	0.7575142	-0.01626868	0.5352509	0.76258326	-0.018502612	0.5452234	0.7524451	-0.014034751
3.21719002101875e-09	0.5178863	0.7747797	0.0045940555	0.51224715	0.7798289	0.0031277668	0.52352536	0.7697304	0.0060603386
3.218040928494925e-09	0.49811134	0.7873447	0.028013725	0.49200153	0.79227155	0.027341401	0.50422114	0.7824179	0.028686052
3.219701271041136e-09	0.46919456	0.79806167	0.07895638	0.46274385	0.80255926	0.07984786	0.47564524	0.7935641	0.078064896
3.2205175232678408e-09	0.46061572	0.79684067	0.105377294	0.45427933	0.80107486	0.10701561	0.46695217	0.7926065	0.103739
3.2213324884619245e-09	0.45615926	0.7916926	0.13189787	0.450109	0.79564345	0.13425046	0.46220952	0.7877418	0.1295453
3.222154041224211e-09	0.45594245	0.7828851	0.15821746	0.45033732	0.7865304	0.16124636	0.46154767	0.7792398	0.15518852
3.223812442138692e-09	0.46836463	0.75568855	0.20792434	0.46404663	0.75862974	0.21213606	0.47268257	0.7527472	0.20371263
3.224652716581875e-09	0.4807915	0.7379813	0.23035312	0.47727314	0.7405	0.23504691	0.4843099	0.73546255	0.2256593
3.225495155076499e-09	0.4969203	0.71816874	0.25037396	0.49426717	0.7202042	0.2554574	0.4995734	0.71613324	0.24529049
3.226342072572926e-09	0.5163715	0.6966044	0.26762432	0.5146252	0.69808424	0.2729958	0.51811796	0.69512445	0.26225284
3.2271909532763352e-09	0.5385864	0.6737443	0.28169528	0.5377595	0.6745908	0.28724352	0.53941315	0.6728977	0.27614707
3.228047986211854e-09	0.56317246	0.6497884	0.29237154	0.56325924	0.6499158	0.29797807	0.5630857	0.64966094	0.28676498
3.22975313812163e-09	0.61594194	0.60092604	0.30238193	0.6177084	0.59941244	0.30772585	0.61417556	0.60243964	0.29703808
3.2306161334219516e-09	0.6432215	0.576282	0.30158252	0.645726	0.57386726	0.30659658	0.6407169	0.57869667	0.29656845
3.2314748080927725e-09	0.6698109	0.5522972	0.29688567	0.67295295	0.54897773	0.30144277	0.6666688	0.5556166	0.29232854
3.232323296211271e-09	0.69487226	0.52950466	0.28852698	0.698538	0.5253197	0.29251355	0.69120634	0.5336896	0.28454047
3.2331691383785583e-09	0.71803534	0.5080869	0.2766986	0.7221129	0.50310653	0.2800101	0.71395767	0.51306725	0.273387
3.234011852888114e-09	0.7387555	0.48846787	0.26169887	0.7431335	0.4828004	0.26424763	0.7343775	0.49413544	0.25915012
3.2356983936603503e-09	0.77140504	0.45611912	0.22340968	0.77607834	0.44952783	0.22423771	0.7667316	0.4627103	0.22258167
3.2365458078168327e-09	0.7827673	0.44422397	0.20085022	0.7874556	0.43744856	0.20076017	0.7780789	0.45099935	0.20094028
3.237401473936599e-09	0.79061663	0.43572253	0.17648205	0.7952469	0.4289721	0.17546126	0.7859864	0.442473	0.17750284
3.2382535473308114e-09	0.79482067	0.43110013	0.15118614	0.79933226	0.42458844	0.14925924	0.7903091	0.43761182	0.15311304
3.239100912237003e-09	0.79554194	0.43054572	0.12559114	0.7998847	0.42447644	0.12280613	0.79119915	0.436615	0.12837617
3.2407745094264704e-09	0.7876732	0.4416276	0.07603277	0.79154515	0.43697134	0.07175352	0.78380126	0.4462839	0.08031203
3.241594216037115e-09	0.77983177	0.45281202	0.05329504	0.7833988	0.4490672	0.048411615	0.7762648	0.4565569	0.058178473
3.2424042851714202e-09	0.7698587	0.46731454	0.032436762	0.7730641	0.46457976	0.02705587	0.76665336	0.4700493	0.037817653
3.2432136416172776e-09	0.75793445	0.4849224	0.013601156	0.76070654	0.48327747	0.007833445	0.75516236	0.4865674	0.019368866
3.2440237246717496e-09	0.7442649	0.5052929	-0.0028866746	0.74651897	0.5047884	-0.008921155	0.74201083	0.50579745	0.0031478093
3.245653444880868e-09	0.71231735	0.5527961	-0.02766777	0.71323836	0.55459416	-0.03384284	0.7113963	0.55099803	-0.021492701
3.2464877814442173e-09	0.6940409	0.5794147	-0.035509065	0.6941256	0.58231723	-0.041541908	0.69395614	0.57651216	-0.029476222
3.2473380320547466e-09	0.6743343	0.6072962	-0.039866224	0.67347217	0.61121744	-0.045603994	0.67519623	0.603375	-0.03412846
3.2481771146621537e-09	0.65402436	0.6348566	-0.040461216	0.6521578	0.6396399	-0.04576341	0.65589094	0.6300732	-0.035159018
3.2490010580064244e-09	0.63348186	0.6612452	-0.037435055	0.6305947	0.6667066	-0.042178378	0.6363691	0.6557837	-0.03269173
3.2506533494519163e-09	0.59169686	0.709231	-0.020894103	0.5868355	0.7154777	-0.024181703	0.5965582	0.7029844	-0.017606508
3.2514839205710823e-09	0.57117355	0.72945434	-0.0076851076	0.5654558	0.7358003	-0.01011206	0.57689124	0.7231084	-0.005258153
3.252309961998297e-09	0.55171627	0.74616945	0.008292874	0.5453006	0.75243616	0.0067751743	0.55813193	0.73990273	0.009810571
3.2531439796396435e-09	0.5335854	0.7591586	0.026887521	0.52665913	0.76519334	0.02631563	0.54051167	0.75312394	0.027459413
3.254829913981115e-09	0.50387275	0.7725669	0.07004304	0.4965999	0.7778111	0.07136674	0.51114553	0.7673225	0.06871934
3.2556566993268173e-09	0.49370337	0.77287155	0.092881285	0.48660287	0.77763855	0.09508305	0.50080377	0.76810473	0.09067952
3.2564820186210165e-09	0.48695368	0.7693256	0.116079375	0.48023254	0.77358985	0.119099654	0.49367484	0.76506126	0.11305912
3.257302115154669e-09	0.48384222	0.76232123	0.13902287	0.47767788	0.76607335	0.14278433	0.4900066	0.75856924	0.1352614
3.2581302031104115e-09	0.48443693	0.75212866	0.1615878	0.47898597	0.755355	0.16601233	0.4898879	0.7489022	0.15716326
3.2598511994048825e-09	0.4974165	0.7228752	0.20454684	0.4937889	0.72496855	0.21003464	0.501044	0.7207818	0.19905904
3.260721906595908e-09	0.5095657	0.7049843	0.22333102	0.50696355	0.7064661	0.22918017	0.512168	0.70350254	0.21748188
3.2615846231381546e-09	0.524826	0.6859002	0.23947158	0.5232644	0.68673646	0.245555	0.5263876	0.685064	0.23338816
3.2624455978692103e-09	0.5428028	0.66597307	0.25282878	0.5422761	0.66611767	0.25901952	0.5433296	0.6658284	0.2466381
3.2632982576409944e-09	0.5628176	0.64576584	0.26312435	0.563287	0.6451754	0.26929384	0.56234825	0.64635634	0.25695488
3.264148161802065e-09	0.58443224	0.6254844	0.2703231	0.58584344	0.62411475	0.2763435	0.58302116	0.6268541	0.26430264
3.2650037547397583e-09	0.6073104	0.6052045	0.27437833	0.6095966	0.6030144	0.28011996	0.6050242	0.6073947	0.26863664
3.266717004057279e-09	0.6541263	0.5659824	0.2727455	0.65786916	0.56211954	0.277556	0.65038323	0.5698452	0.26793495
3.267572430823601e-09	0.67678255	0.5475585	0.26714534	0.6810761	0.54289806	0.2713205	0.67248917	0.552219	0.26297015
3.2684330528713062e-09	0.69827193	0.53013027	0.25845623	0.702989	0.52473307	0.26189297	0.6935549	0.53552735	0.25501946
3.2692945073504748e-09	0.71787864	0.51406515	0.24689071	0.7228879	0.50802934	0.24950333	0.71286935	0.5201011	0.2442781
3.2701463561729205e-09	0.7348634	0.49981886	0.23288922	0.7400373	0.49328023	0.2346195	0.72968936	0.50635743	0.23115897
3.2718551260862817e-09	0.7600485	0.4773613	0.19842187	0.76522905	0.4703142	0.19825692	0.75486815	0.48440832	0.19858679
3.2727102630404445e-09	0.7676619	0.46980125	0.17876898	0.7727148	0.462792	0.17763703	0.7626091	0.47681051	0.1799009
3.2735648613645665e-09	0.7718276	0.46507025	0.15813835	0.77668715	0.45830625	0.15605941	0.76696813	0.47183427	0.16021729
3.274413129906732e-09	0.7726582	0.46337575	0.13717613	0.77727306	0.4570571	0.13419943	0.7680434	0.46969453	0.14015284
3.2752528134082213e-09	0.77046454	0.4647696	0.11643986	0.7747923	0.45907798	0.11263667	0.76613677	0.47046128	0.120243035
3.2760900590260733e-09	0.7656099	0.46923953	0.09624168	0.7696086	0.46433935	0.09169447	0.76161134	0.4741397	0.100788906
3.2777496245379134e-09	0.74961424	0.4869421	0.059242316	0.75281626	0.48400888	0.053519316	0.74641216	0.48987538	0.06496532
3.2785808239561542e-09	0.73917514	0.49993476	0.04292814	0.74189043	0.4981311	0.036793087	0.73645985	0.5017384	0.049063195
3.279416268524811e-09	0.72750133	0.5154747	0.02842237	0.7296564	0.51486206	0.022007756	0.7253462	0.5160873	0.03483699
3.2802600466353023e-09	0.7147803	0.5333954	0.015958924	0.7162904	0.5340068	0.00940798	0.7132702	0.5327841	0.022509871
3.281105004709028e-09	0.7013103	0.55321735	0.0059106993	0.7020914	0.55503714	-0.00062387827	0.70052916	0.5513977	0.0124452785
3.2827824286260886e-09	0.6729124	0.59635955	-0.0061114347	0.6720136	0.6003701	-0.012156257	0.67381126	0.59234893	-6.660819e-05
3.283629157057859e-09	0.65789	0.6189946	-0.007931383	0.6560501	0.6239288	-0.013505945	0.65972996	0.61406046	-0.0023568168
3.2844713267446947e-09	0.6425641	0.6412779	-0.006833926	0.63975656	0.64696294	-0.0118043395	0.6453717	0.63559306	-0.0018635131
3.2853077915336524e-09	0.62704355	0.66253173	-0.002879411	0.6232768	0.6687697	-0.0071295113	0.63081014	0.65629375	0.0013706892
3.286151901353271e-09	0.61122406	0.68241	0.0039389217	0.60653245	0.68899393	0.00051763945	0.6159156	0.67582595	0.007360208
3.287019885203726e-09	0.59504217	0.70049524	0.013766324	0.58949244	0.7072081	0.011278336	0.6005919	0.6937825	0.016254317
3.2887317421209357e-09	0.5649091	0.7267121	0.040495675	0.5581252	0.73306644	0.03997165	0.57169294	0.7203578	0.0410197
3.2895957462436858e-09	0.5515816	0.7343136	0.056948327	0.5444777	0.7402446	0.057418816	0.55868554	0.7283825	0.056477834
3.2904384531307793e-09	0.54047734	0.73785657	0.07432025	0.5332824	0.7432725	0.07573005	0.5476722	0.7324406	0.07291044
3.2912728985272827e-09	0.53177583	0.737678	0.09233816	0.5247079	0.7425224	0.09462919	0.53884375	0.73283356	0.090047136
3.2921134416343353e-09	0.5256814	0.73403984	0.11082989	0.51894945	0.7382777	0.11394367	0.53241324	0.72980213	0.10771613
3.2938333856277305e-09	0.5224597	0.71747255	0.14779283	0.5169745	0.7204504	0.15233225	0.5279449	0.7144947	0.14325342
3.2946900722014006e-09	0.5255869	0.70568454	0.16486463	0.52094066	0.708042	0.16996178	0.5302332	0.7033273	0.15976746
3.2955452806705018e-09	0.5316854	0.692304	0.18049805	0.52797467	0.6940459	0.18603897	0.53539616	0.6905621	0.17495713
3.2963865394438785e-09	0.5403344	0.6780845	0.19419834	0.5376051	0.6792191	0.20005997	0.54306376	0.67694986	0.18833672
3.2972167110235884e-09	0.5511323	0.6634801	0.20585713	0.54939914	0.6640061	0.21191946	0.5528655	0.66295403	0.19979486
3.298044696603977e-09	0.5637897	0.6487366	0.21548232	0.5630484	0.6486385	0.22162883	0.5645312	0.6488346	0.2093358
3.299668652017787e-09	0.59265804	0.62046695	0.22820178	0.5937592	0.6190747	0.23417719	0.59155697	0.62185925	0.2222263
3.3004815993733133e-09	0.60839385	0.6070587	0.23144221	0.610325	0.6049832	0.23716705	0.6064628	0.6091341	0.2257174
3.301294298534948e-09	0.62449336	0.594344	0.23261711	0.6271709	0.59157133	0.23798509	0.6218157	0.5971167	0.22724918
3.302086581301276e-09	0.6401891	0.582705	0.23183092	0.6435032	0.5792521	0.23675351	0.63687503	0.58615786	0.22690833
3.303679924824658e-09	0.6703497	0.56179523	0.22484455	0.67464465	0.5570471	0.22860971	0.66605484	0.5665434	0.22107942
3.3044913873952647e-09	0.684279	0.55250037	0.21876562	0.6889152	0.54717386	0.22182682	0.67964274	0.5578268	0.21570449
3.3053047614930716e-09	0.6968154	0.54412997	0.2111694	0.7016889	0.53831035	0.2134633	0.69194186	0.5499497	0.2088755
3.306101879224426e-09	0.70742214	0.53686893	0.20242801	0.7124311	0.53067267	0.20392346	0.70241326	0.54306537	0.20093258
3.307697128910086e-09	0.7227582	0.5253088	0.18175946	0.7277776	0.5187532	0.1815786	0.71773875	0.5318645	0.18194029
3.308504621930606e-09	0.7272469	0.5211109	0.17005825	0.73215747	0.51460254	0.1690232	0.7223363	0.52761924	0.1710933
3.3093134784884492e-09	0.7294942	0.51814514	0.15778187	0.7342323	0.51184785	0.15591164	0.7247561	0.52444243	0.15965208
3.3101184080278425e-09	0.72958386	0.51652086	0.14523971	0.7340969	0.51059425	0.14257625	0.72507083	0.52244747	0.14790316
3.3117480231990794e-09	0.7240281	0.5175974	0.11979829	0.72795093	0.51287234	0.11570901	0.7201053	0.5223225	0.12388761
3.312561415035058e-09	0.7189723	0.5204163	0.107532576	0.72254026	0.5164839	0.1028498	0.7154044	0.52434874	0.11221536
3.3133609755607674e-09	0.7129717	0.5246865	0.096030675	0.71615124	0.52163094	0.09085655	0.7097921	0.52774215	0.10120481
3.3141521610290725e-09	0.7063612	0.53035736	0.08536864	0.70911473	0.5282419	0.07980714	0.70360744	0.5324729	0.09093015
3.3157414548540592e-09	0.6922208	0.54589987	0.066728435	0.6939755	0.5457928	0.06071313	0.6904662	0.5460069	0.072743736
3.316548038014172e-09	0.68505085	0.55574006	0.0589562	0.6862169	0.5566625	0.05288552	0.68388486	0.5548176	0.06502688
3.3173574364392344e-09	0.67803717	0.5667659	0.05245306	0.67855406	0.56869334	0.046448283	0.6775202	0.5648385	0.058457833
3.318166842858976e-09	0.67123765	0.5787644	0.04734294	0.6710485	0.58164215	0.041525733	0.6714268	0.57588655	0.05316015
3.319776683739759e-09	0.658134	0.6045429	0.041604012	0.6564013	0.6090467	0.036511973	0.65986675	0.6000391	0.04669605
3.3205650967887504e-09	0.6517056	0.6174879	0.04103024	0.6491783	0.622613	0.03645403	0.6542329	0.61236274	0.045606457
3.321356236481249e-09	0.6450879	0.6302014	0.04195282	0.6417675	0.6358078	0.03798873	0.64840835	0.62459505	0.0459169
3.322142691666054e-09	0.6382573	0.6421606	0.04433664	0.6341814	0.648091	0.041061975	0.6423332	0.6362303	0.047611296
3.323702612398311e-09	0.6239295	0.6622921	0.05313629	0.6185769	0.6683948	0.051401734	0.6292821	0.6561893	0.054870855
3.3244895698788382e-09	0.6164808	0.6699368	0.05940644	0.6106562	0.6759033	0.058497686	0.6223054	0.6639701	0.0603152
3.325289200276149e-09	0.6090058	0.67563426	0.066820554	0.6028531	0.68133247	0.066757366	0.61515844	0.66993606	0.06688376
3.326105220516554e-09	0.60173976	0.6791727	0.07526407	0.5954256	0.684487	0.07605035	0.6080539	0.67385846	0.07447779
3.327760809070321e-09	0.5893106	0.6794567	0.09417259	0.5832205	0.6837586	0.09656644	0.5954007	0.6751548	0.09177874
3.328582712423566e-09	0.5848164	0.6765607	0.10396509	0.57909375	0.68029034	0.1070679	0.5905391	0.6728311	0.10086228
3.3294069066775088e-09	0.58167887	0.6720546	0.11374807	0.57646984	0.67518675	0.117485285	0.586888	0.6689225	0.11001088
3.330234916270698e-09	0.58000433	0.6663046	0.12332867	0.5754322	0.6688235	0.12761591	0.5845765	0.66378564	0.11904146
3.3310635742293876e-09	0.5798332	0.65973777	0.13248229	0.5759926	0.66163677	0.13722451	0.58367383	0.6578388	0.12774007
3.332740429776942e-09	0.58385575	0.64557296	0.14907719	0.5816736	0.64621145	0.1544267	0.586038	0.64493454	0.14372766
3.333581271666062e-09	0.5878307	0.63870347	0.15621579	0.58651996	0.6387095	0.16170627	0.5891414	0.6386975	0.15072532
3.3344309256400363e-09	0.5929548	0.63224185	0.16254237	0.5925221	0.63161016	0.1680631	0.5933875	0.63287354	0.15702161
3.335269938185405e-09	0.5989232	0.62645644	0.16788875	0.59933597	0.6251991	0.17332968	0.59851044	0.627714	0.16244785
3.3361091399136637e-09	0.60560775	0.6212975	0.17233518	0.60682714	0.6194231	0.17758963	0.6043883	0.6231719	0.16708076
3.3377797604141993e-09	0.6203	0.61271477	0.17855006	0.6229459	0.609668	0.18313573	0.6176542	0.6157616	0.17396438
3.3386021194225903e-09	0.62785053	0.6091221	0.18036681	0.6310831	0.6055429	0.18449306	0.62461805	0.6127013	0.1762406
